tweet,sentiment
Almost finished with new moon.... If I didn't have to work tomorrow I would totally finish it tonight! Geez... ,0
"I am officially now going to Capital City for school next year, sorry guys  ill miss you",0
is going to miss her family when they go back to the USA ,0
im in debt with my boyfriend  laying in bed depressed because im still waiting for a job at the library. i hate being kept waiting !!,0
@ChristineTonkin @yogagrl3 Dark Horse reminded me of my fave cafe in Sydney (Bill's). Have confrmd tho that can no longer drink coffee ,0
"So many new games, can't wait!  sad I will have to find some new people to play with, oh well! Still can't wait!",0
"Well, I guess I'll let ya go to bed ",0
@GraceanneParks don't make me sad. my mom had surgery weds. so i'm the only one to like take care of her. i didn't have the heart to go. ,0
seriously considering moving to vancouver for august. ,0
tweetdeck is acting up  booo!! lol,0
"FAIL! @NJClare: Hey - BGT yay, at least Julien got a contract 3rd place - i loved him &quot;im a failure&quot; wahhhhhhh  cant wait till summer -…",0
"Lord, help me get over this man... ",0
"Hard to believe heat's still running in June. Get me outta here...oh right, no wheels ",0
"depressed, and i will also be dead tired tomorrow  seems like i'm used to this wahoo feeling... (but i'm still proud we made it this far!)",0
"@CCArquette I want to buy your fagance  but I am from Mexico! I am 16, do you think it would fix me well?, please!!! sell it here!!",0
@youngtruthisme have fun without me ,0
@TheSims3 damn! i want the game SO BAD!!! my friend is getting it 4 my b-day but my party's gotta be reschedueled 4 next week cuz im sick ,0
goood morning! only 19 followers ? ,0
"@EliceClaire if you don't release 2Hard 2Knock 2Hearts, I will not be happy ",0
My Kitten Just Got Stung By A Beee ,0
@xElenix_Echelon why do holidays depress u? ,0
"K, nvm. Apparently that's not Adam's new single. Whatevs. I'm bored and hungryyy! ",0
I've been laying here idk how long and i can't sleep! Which sucks cause i have school early ,0
damn!!! storm bbroke down before it hit us ,0
RIP Kwai Chang Caine. You will be missed. ,0
it's time to go at my bed...i'm sad because i can't have the cd of the JB  goodbye for all of you... JB miley demi and sel you're the best,0
Pool closed ,0
At work and missing my tv ,0
@LukeShort me too! ,0
@TribTotalMedia @pghpenguins I know where you are but I can't get there ,0
where is my vote  ahmadi-hijo-de-puta neyad,0
@she_shines92  Aww. Night babe. *hugs back*,0
@ladyspeaker Ouch! I hope you're okay.  Yep. Heels are the invention of a misogynistic man.: @ladyspeaker Ouch.. http://tinyurl.com/pet794,0
last round in the dutch soccer league  about to enjoy Feyenoord - Roda JC,0
has a school cricket match tomorrow  http://ff.im/-3rnJb,0
"also, no fair tweeting about secrets that I'm not privvy to. ",0
read through other people's tweets. WHY DOES EVERYONE HAVE A PAIR OF CONVERSE! I want a pair too. ,0
"@knkartha yup! i noticed... n with tht, i shall make a move to get some work done. sigh ",0
"thomas &amp; i are going to OC this weekend, but not under the circumstances i would like ",0
Omg y is it still rainin???  dis is dat stay home n get laid n sleep all day weather!! *hummmppfff*,0
Whats up with all this stupid weather lately? ,0
"At the zoo, it's raining ",0
@4point0show ,0
Just finished reading &quot;My Sisters Keeper&quot; I've never been so sad to finish a book in my life!  -- Awesome book can't wait to see the movie,0
@felixcartal are you flying British Airways there? ,0
no pwnage yet  is the DEV team waiting to test it out on 3GS iphone?,0
is sooooo sunburned i could cry ,0
unfortunately my research proposal wont write itself ,0
Leaving Florence.  See everyone soon!,0
@PHOTOluluTV not yet.  countin it down...3 hours left...,0
Headed to work  no longer carrying any twilight books cuz I finished the twilight series...  bring on the movies...,0
Oh yeah! I finished the details for my story! Now all I have to do is write it!!!!!!!!!!!! There is so much more that I wanted to put in. ,0
@TheGhost L�stima que no tenga televisor ,0
"owww god, drop by 2  98. top10optimizer.com",0
@kaleymooney I cannot wait for orientation!! I heard it's boring though  lol.,0
@charliesaidthat Aww.  Well mine is getting old too - he's 11 now.,0
SPN 4x16 - oh Dean ,0
but i have a horrible headache ,0
Ok. Having major chest pain. Unfun. ,0
not well at all  staying in and watching movies tonight.,0
"told the guy she liked she liked him, he likes her...but he has a GF. ",0
"@robbieong Great profile photo!!! I lived in Alaska in the 70's beautiful, I want to return ",0
Sending bree back home. ,0
@chained2darren yup  except my 'weekend' wed/thurs,0
@EmilyAllTimeLow  no didnt get to  but i found out that they spent the whole of monday in sydney airport and missed them by 2 minutes!,0
Bored out of her mind.....grrrrr ,0
@SpiritedDreamer I'm bored out of my mind! RP isn't the same w/o you! ,0
www.ink-guard.com @songzyuuup crying over the cavs loss  and drawing up my next tattoo....: @.. http://bit.ly/u6brY,0
Off to work.  ,0
@MariahCarey lame... kinda  havent done much at all today..,0
@joshschleh Yes!!! Beware!!! Sorry I couldn't come out today.  Work.,0
I think this got lost in the post  &gt; http://rfly.me/mm / Plunked for 10 day delivery. Now 13 days and counting. (@Twitter and @Threadless),0
needs to print off her 19104091 pages of notes ,0
@nicolerichie note 2 self: don't get on the metro without going potty first ,0
@gavinappel  we will miss you babe!,0
"@Sha_Ron that's good u feel better! Bad u have to wrk the weekend tho.  I'm just doing the daycare thing. Gotta go get an oil change,booo.",0
rest in peace farrah fawcett  you will honestly never be forgotten,0
"Ate about 5 gazillion pounds of lasagna and a dumb amount of french bread and bread sticks, my stomach de chook me ohh. Is painin me, aaa ",0
@cherrycokerocks Awww poor you ,0
"Urrrrgh, I feel so ill. Stupid headache ",0
manhunt at my housee! @hollyhuddleston wish u cood come ,0
@anz_rocks19 @ceggs i think @mrtrev is M.I.A. not heard from him since yesterday!! ,0
@michelliebeans  I'm sorry about your nightmares.  I've been having them a lot too lately; probably from only sleeping 3 hours at a time.,0
throwing up at work and my boss won't let me go home ,0
Can't sleep  and I feel lonely.,0
@KristenCampisi Is my buddy here? I miss you. I need you. ,0
tomorrow's the final show ,0
@DemiLovato398  hey whats up i cant wait for u to come to orlando fl even though i cant go  i wish i could cuz u are really awsome love ya,0
I so wish I was going to coloursfesr  haha,0
Missed so many twitts here and there. ,0
@tobyd totally missed the breakfast!  where you guys going to be later? wanted to interview @scottharrison for #internetweek,0
@laryissa why did you do this???? i'm so scared it will screw up everything ,0
Feeling as good as lovers can - I wish this applied to me ,0
Bored...Nothing Fun To Do...Sucks ,0
@piano_vamps I'm sorry we broke you  ,0
I hate being alone all by myself ,0
@eddred5 you dont txt me. ,0
"our new york trip is canceled, jacob's mum broke her arm last night  i feel bad cause i laughed when she fell, but so did jacob ;)",0
why is shabu-shabu always fully booked? ,0
So fuken cold..its not funny!!                             =[,0
@meara76 from this  to this :-D,0
"omg, they dnt wanna go to church. poor rev joell &amp; her children's moment   they're lameee, ehh D:&lt;",0
i'm so sleepy today ,0
"Arrived in Penang safe and sound! Thx to Melbourne, Oz has become a Swine Flu high risk country. We had go for health check upon arrival ",0
"Ab ke sawan, jam se barse... not yet ",0
@buckhollywood you never put a link to my cover in a tweet  If you could that would be great! And thanks sooo much for the comment!,0
@NewNicci up and bored   how is your friday night so far?,0
Going to school  neuza's homework is going to be presented today ,0
@logan_weisner What time is it in Dubai? It's nearly 6am and I STILL can't sleep  Do u want me to pick u up from airport?,0
"@zenbitch As a huge fan of the book series since about 95, I'm crushed.  They really crapped all over the books, it's painful to watch.",0
@kelownagurl No. I was wrong.  But I managed to get rid of that app,0
I'm dreading going to work ,0
@ladychatterley I WANNA GOOOOOOOOOO ,0
gdamn procrastination...still loads of work to do tonight ,0
"@Chrissyisms yes, always when I start loosing weight I start getting them... lowered the lights but still have the pain ",0
"back again, lol, everything keeps  losing signals and connections n stuff ",0
@kernahr5 habourmaster? Just been to lifeboat house to see real thing  In the rain... ,0
"9am and i'm up  Ha, wow, hit 100 updates... with no fanfare or anything.  Where's my cookie?",0
"@yoha_ahoy yeah I really want one too!  Probably in the winter I may be able to get one, but until then. ",0
@lindork Yes and she was my favorite! ,0
i'm so confused. i dont know ,0
R.I.P To 6ABC's own Gary Papa. Philly and the rest of the Delaware Valley will miss you! ,0
Thanks babes for everything. Loved every min. So sad to see you in. ,0
"@heabner Oh no! Thats what they did to me, like I said before! You may never get it.. ",0
@aprilelizabethh it hurt  remember we talked about the feelings,0
what? a seth rogan movie that sucks? horrifying ,0
"see, soon and now aren't the same thing   http://twitpic.com/7mc7n",0
@allenbenjamin I knoww  I totally snacked on dens' leftover fries though lol. and omg you were at amc for the blackout? we were there too!,0
Just outside Lexington. Tired already ,0
staring at my phone and wondering why it's so mean to me. it hates me ,0
"i rickrolled beth, its just not the same without sound ",0
"Shower.In.Socks.  Piano today. I keep speeding it up   Be prepared, Dale, I've got it mastered, and it is BEAST! (I might be exaggerating)",0
is mortfied  http://plurk.com/p/xjzi0,0
@MarkintheCasbah Oh please make them lol ... as long as I can laugh too... ,0
@MissHeartcore i'm sorry. ,0
im going to sleep and to enjoy the weekend! because next week I have to study too much ,0
Is gutted that Josh's phone is broken and I can't contact him!!  Driving lesson soon!,0
I'm sorry guys  I'm a fucking idiot tgat fell asleep again. Is anyone there? I tried to stay awake for Natasha. D:,0
bored + sick = so perfectly~ ,0
i am SERIOUSLY scared to go to america now - an air france flight vanished off radar over the atlantic  i don't want that to happen to me.,0
I just banged my hand on the table and my ring broke!  im kind of seeing the humor in it though!,0
is sick  I hate this. I've been in bed for the past 12 hours &amp; 23 minutes. Srsly. Only time I stood up was to get tissue.,0
@Tigerlily_Manj Sorry jst got 2 a computer... I leave on 8th Jul/home on 13th - it was my original plans b4 Australian tour but now no 5* ,0
Totally overslept and missed church!! ,0
@ShylaRenee I love you. ,0
"Off to Ciara's swimming lesson later, looking forward to it! It's gonna be a long day, Daddy E coming home late tonight! ",0
Just ripped my toenail off... ,0
" apparently SoWa is only open on Sunday. Oh well, more time to climb the monument.",0
annoyed. begining to think some ppl do specifc shit just to start my day off bad ,0
not much cleaning got done this weekend again.  Crusty.,0
Has a headache ,0
urgh!\ i think i need therapy ,0
.. xet .. ! i have fs probLems .. !! heLp ,0
iced coffeeeee at 213 in da am...love working overnights ,0
"So the destination symposium is over on St. Thomas, back to the office ",0
I need more batteries ,0
"@proofingqueen have a great time at the reception, alas not attending ",0
"@brett_turner well now that you said that I'm going to do it just to spite you, brett. ",0
